SIM,PCA_comp,Kernel,C,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
341,16,rbf,0.005,55.085287846481876,54.5733738954078,40.186439604963276,40.26428571428571
342,16,rbf,0.001,55.085287846481876,54.5733738954078,40.186439604963276,40.26428571428571
343,16,sigmoid,1.0,77.51781386109745,76.62320730117341,71.93156455900417,70.44812968980347
344,16,sigmoid,0.5,76.83505549177191,75.94379255396204,70.8199490631885,69.37731156095903
345,16,sigmoid,0.1,74.82987990450678,75.09054034477764,67.54297910199958,67.80875660004901
346,16,sigmoid,0.05,72.1857744245804,72.01361726785456,62.769271760056576,62.48486708590565
347,16,sigmoid,0.01,67.91819291819291,67.91974503838911,53.91876361733898,53.877541913686485
348,16,sigmoid,0.005,53.37661509303301,52.53512965377373,38.050145368596624,36.486923003173686
349,16,sigmoid,0.001,53.71776647896051,53.04795016659424,37.53531468531469,37.116695352839926
350,16,linear,1.0,79.82158803054325,77.99072866869477,75.08155060061439,72.67184642373438
351,16,linear,0.5,79.3097698321579,77.4793568013907,74.36412875246741,71.87842689359186
352,16,linear,0.1,78.49917081260365,77.1389251050268,73.22072476912395,71.28023249687826
353,16,linear,0.05,77.77331292256665,76.45661306678255,72.04466028758075,70.17006324897125
354,16,linear,0.01,75.8534251817834,75.60336085759815,69.26501626875984,68.80909298891453
355,16,linear,0.005,75.0857434439524,74.7486600028973,67.83916042959798,67.3437618247094
356,16,linear,0.001,68.47292839830153,68.60205707663336,55.18474247443681,55.527654981237895
357,16,poly,1.0,76.57828075738523,75.59901492104882,69.67255827397616,68.36607160031767
358,16,poly,0.5,75.93862190877117,75.08619440822831,68.72953892031732,67.48881932021469
359,16,poly,0.1,72.01483425364023,71.8397798058815,61.63308306247666,61.50561244925983
360,16,poly,0.05,70.90499881544659,69.62624945675793,59.34671156720196,57.36304941682964
361,16,poly,0.01,66.9366537276985,65.87280892365636,50.84831770795903,49.150592667922574
362,16,poly,0.005,65.10232719187943,64.33434738519483,46.66138269447857,45.21760984729021
363,16,poly,0.001,53.541541377362265,53.411560191221206,13.1942305373598,13.546424521445516
364,15,rbf,1.0,87.71326517595173,86.8607851658699,88.43934073958171,87.71677287149657
365,15,rbf,0.5,84.5988919869517,84.29957989280024,85.0752196281199,84.86475077231358
366,15,rbf,0.1,78.11455542798826,78.33116036505866,72.9103305535269,73.17921909380534
367,15,rbf,0.05,76.36533449966286,76.28132695929307,70.1118241929082,69.94956492490616
368,15,rbf,0.01,73.97654584221749,73.54773286976678,65.70855692760207,64.97282344225503
369,15,rbf,0.005,55.085287846481876,54.5733738954078,40.186439604963276,40.26428571428571
370,15,rbf,0.001,55.085287846481876,54.5733738954078,40.186439604963276,40.26428571428571
371,15,sigmoid,1.0,77.5604577843384,76.62320730117341,72.00412213841108,70.44812968980347
372,15,sigmoid,0.5,76.83505549177191,75.94379255396204,70.8199490631885,69.37731156095903
373,15,sigmoid,0.1,74.82987990450678,75.09054034477764,67.54297910199958,67.80875660004901
374,15,sigmoid,0.05,72.1857744245804,72.01361726785456,62.769271760056576,62.48486708590565
375,15,sigmoid,0.01,67.91819291819291,67.91974503838911,53.91876361733898,53.877541913686485
376,15,sigmoid,0.005,53.37661509303301,52.53512965377373,38.050145368596624,36.486923003173686
377,15,sigmoid,0.001,53.71776647896051,53.04795016659424,37.53531468531469,37.116695352839926
378,15,linear,1.0,79.77894410730231,77.99072866869477,75.01474639587914,72.67184642373438
379,15,linear,0.5,79.3097698321579,77.30841663045052,74.33467388204738,71.58878894103256
380,15,linear,0.1,78.45652688936269,77.1389251050268,73.15078960484915,71.28023249687826
381,15,linear,0.05,77.77331292256665,76.45661306678255,72.04466028758075,70.17006324897125
382,15,linear,0.01,75.8534251817834,75.60336085759815,69.26501626875984,68.80909298891453
383,15,linear,0.005,75.0857434439524,74.7486600028973,67.83916042959798,67.3437618247094
384,15,linear,0.001,68.47292839830153,68.60205707663336,55.18474247443681,55.527654981237895
385,15,poly,1.0,76.62092468062617,75.59901492104882,69.74600873381961,68.36607160031767
386,15,poly,0.5,75.93862190877117,75.08619440822831,68.72953892031732,67.48881932021469
387,15,poly,0.1,72.01483425364023,71.8397798058815,61.63308306247666,61.50561244925983
388,15,poly,0.05,70.90499881544659,69.62624945675793,59.34671156720196,57.36304941682964
389,15,poly,0.01,66.9366537276985,65.87280892365636,50.84831770795903,49.150592667922574
390,15,poly,0.005,65.10232719187943,64.33434738519483,46.66138269447857,45.21760984729021
391,15,poly,0.001,53.541541377362265,53.411560191221206,13.1942305373598,13.546424521445516
392,14,rbf,1.0,87.71326517595173,86.8607851658699,88.43934073958171,87.71677287149657
393,14,rbf,0.5,84.5988919869517,84.29957989280024,85.0752196281199,84.86475077231358
394,14,rbf,0.1,78.11455542798826,78.33116036505866,72.9103305535269,73.17921909380534
395,14,rbf,0.05,76.36533449966286,76.28132695929307,70.1118241929082,69.94956492490616
396,14,rbf,0.01,73.97654584221749,73.54773286976678,65.70855692760207,64.97282344225503
397,14,rbf,0.005,55.085287846481876,54.5733738954078,40.186439604963276,40.26428571428571
398,14,rbf,0.001,55.085287846481876,54.5733738954078,40.186439604963276,40.26428571428571
399,14,sigmoid,1.0,77.51781386109745,76.62320730117341,71.93156455900417,70.44812968980347
400,14,sigmoid,0.5,76.83505549177191,75.94379255396204,70.8199490631885,69.37731156095903
401,14,sigmoid,0.1,74.82987990450678,75.09054034477764,67.54297910199958,67.80875660004901
402,14,sigmoid,0.05,72.1857744245804,72.01361726785456,62.769271760056576,62.48486708590565
403,14,sigmoid,0.01,67.91819291819291,67.91974503838911,53.91876361733898,53.877541913686485
404,14,sigmoid,0.005,53.37661509303301,52.53512965377373,38.050145368596624,36.486923003173686
405,14,sigmoid,0.001,53.71776647896051,53.04795016659424,37.53531468531469,37.116695352839926
406,14,linear,1.0,79.6510123375795,77.81978849775459,74.86949666395297,72.38220847117506
407,14,linear,0.5,79.26712590891695,77.30841663045052,74.2958860032595,71.58878894103256
408,14,linear,0.1,78.45652688936269,77.1389251050268,73.18230238091445,71.28023249687826
409,14,linear,0.05,77.77331292256665,76.62755323772272,72.04466028758075,70.46310354201154
410,14,linear,0.01,75.76813733530152,75.60336085759815,69.12301377056774,68.80909298891453
411,14,linear,0.005,75.0857434439524,74.7486600028973,67.83916042959798,67.3437618247094
412,14,linear,0.001,68.47292839830153,68.60205707663336,55.18474247443681,55.527654981237895
413,14,poly,1.0,76.62092468062617,75.59901492104882,69.74600873381961,68.36607160031767
414,14,poly,0.5,75.93862190877117,75.08619440822831,68.72953892031732,67.48881932021469
415,14,poly,0.1,72.01483425364023,71.8397798058815,61.63308306247666,61.50561244925983
416,14,poly,0.05,70.90499881544659,69.7971896276981,59.34671156720196,57.721074108187665
417,14,poly,0.01,66.9366537276985,65.87280892365636,50.84831770795903,49.150592667922574
418,14,poly,0.005,65.10232719187943,64.33434738519483,46.66138269447857,45.21760984729021
419,14,poly,0.001,53.541541377362265,53.411560191221206,13.1942305373598,13.546424521445516
420,13,rbf,1.0,87.62797732946986,86.8607851658699,88.36847074935689,87.71677287149657
421,13,rbf,0.5,84.5988919869517,84.29957989280024,85.0752196281199,84.86475077231358
422,13,rbf,0.1,78.15729047072331,78.33116036505866,72.97749009977667,73.17921909380534
423,13,rbf,0.05,76.36533449966286,76.28132695929307,70.1118241929082,69.94956492490616
424,13,rbf,0.01,73.93390191897655,73.54773286976678,65.63982252475003,64.97282344225503
425,13,rbf,0.005,55.085287846481876,54.5733738954078,40.186439604963276,40.26428571428571
