SIM,Es,Mss,Md,Msl,Ms,Mf,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
727,20,2,5,3,0.9,log2,77.87576928146322,73.29140766640766,78.95591761161202,74.56624610896296
728,20,2,6,1,0.7,sqrt,80.45255548458397,74.14594664594665,81.64364204304067,75.88213609426889
729,20,2,6,1,0.7,log2,80.75165008972839,74.71509971509973,81.7225182896685,76.01125183428043
730,20,2,6,1,0.9,sqrt,80.80868084070933,75.28425278425279,81.6204684542805,76.27992826458122
731,20,2,6,1,0.9,log2,80.55220975149801,73.6907536907537,81.52997116609353,75.24767526555168
732,20,2,6,3,0.7,sqrt,79.64120813942878,74.25974488474489,80.62034349198657,75.58778253156494
733,20,2,6,3,0.7,log2,79.2995407123521,74.99983812483812,80.5030747436268,76.46309702236194
734,20,2,6,3,0.9,sqrt,80.2820411432511,74.60130147630149,81.16885606802646,75.79759368278258
735,20,2,6,3,0.9,log2,79.92583467672436,74.48782698782699,80.88261754326075,75.80559726259872
736,20,2,7,1,0.7,sqrt,82.5170990864941,75.39902227402229,83.40430286002899,76.73640992657648
737,20,2,7,1,0.7,log2,82.80184728939176,75.56915306915306,83.764886393189,76.9197338989444
738,20,2,7,1,0.9,sqrt,83.75555352779551,75.34042346542347,84.43824113648746,76.30744107669807
739,20,2,7,1,0.9,log2,82.97265565592967,74.08702408702408,83.76036986405755,75.0065397576229
740,20,2,7,3,0.7,sqrt,81.5488436698401,75.39869852369853,82.50431970892758,76.62971949510785
741,20,2,7,3,0.7,log2,81.81949894049538,74.65747215747216,82.62481472156418,75.38971875410334
742,20,2,7,3,0.9,sqrt,82.68783648143078,75.62629500129499,83.5028995803701,76.74727479983285
743,20,2,7,3,0.9,log2,82.3317618193063,75.45551670551671,83.04389858198114,76.44114372180779
744,20,2,8,1,0.7,sqrt,85.32156218633087,75.9111952861953,85.8878795531271,77.06429848307643
745,20,2,8,1,0.7,log2,84.58141963480041,75.62613312613313,85.2667173024624,76.69528363041668
746,20,2,8,1,0.9,sqrt,85.69201366710264,76.76589614089615,86.34321005660614,77.89545870715712
747,20,2,8,1,0.9,log2,86.07629447131225,76.36622636622636,86.59331923783986,77.3058439807015
748,20,2,8,3,0.7,sqrt,83.92625036753151,75.56947681947682,84.59025199825297,76.48370042774086
749,20,2,8,3,0.7,log2,83.47094726810029,75.7970732970733,84.16375178498627,76.9097088368689
750,20,2,8,3,0.9,sqrt,84.02612768804939,76.31054131054131,84.77901454649364,77.4073247156357
751,20,2,8,3,0.9,log2,84.02618852085044,75.62678062678063,84.69414354580522,76.57559856693953
752,20,2,9,1,0.7,sqrt,87.20101185225741,75.96785159285159,87.6948484995904,76.94010154526512
753,20,2,9,1,0.7,log2,86.70285204448905,76.99333074333073,87.22754910763368,77.84786803744528
754,20,2,9,1,0.9,sqrt,87.58528251766687,75.85405335405335,88.05144866944353,76.73043329795924
755,20,2,9,1,0.9,log2,87.75625310500756,76.42353017353017,88.30423734436603,77.43902922067332
756,20,2,9,3,0.7,sqrt,84.609767720088,75.56882931882932,85.13929673541834,76.42198325321606
757,20,2,9,3,0.7,log2,85.06546623272601,76.82255244755245,85.54007589857736,77.55274199517109
758,20,2,9,3,0.9,sqrt,85.72032119718953,76.4240157990158,86.1966465102529,77.25773474954572
759,20,2,9,3,0.9,log2,85.49259360647261,76.0245078995079,85.90918050420238,76.73853680534815
760,20,2,10,1,0.7,sqrt,88.25462582757957,74.88506863506863,88.73397140826708,75.92070478998949
761,20,2,10,1,0.7,log2,88.04096075270452,76.87872312872312,88.45875135220813,77.80208310137252
762,20,2,10,1,0.9,sqrt,89.32236315154466,75.22775835275836,89.7186368896431,76.06205094866382
763,20,2,10,1,0.9,log2,89.46471190599304,75.73993136493137,89.86895898094618,76.70837848698356
764,20,2,10,3,0.7,sqrt,85.805872393061,75.85356772856773,86.1746442120964,76.28106337150837
765,20,2,10,3,0.7,log2,85.29333576664537,76.08213545713546,85.77851165267967,76.74938148641927
766,20,2,10,3,0.9,sqrt,86.6173312650181,76.08197358197359,87.02472676396127,76.69877228585082
767,20,2,10,3,0.9,log2,86.56030051403715,76.13846801346801,87.0098904259969,76.9995207954705
768,20,2,11,1,0.7,sqrt,89.86339994525048,74.71396658896658,90.22867914830854,75.62164237699541
769,20,2,11,1,0.7,log2,89.87750301629305,74.6004921004921,90.24153034891921,75.44027429672317
770,20,2,11,1,0.9,sqrt,90.80297269621113,75.74074074074073,91.15650136713126,76.72316415794677
771,20,2,11,1,0.9,log2,90.91677058936845,75.79691142191142,91.23017388836777,76.78045602121315
772,20,2,11,3,0.7,sqrt,86.64581115470796,76.4233682983683,86.84263079484943,76.86360415657505
773,20,2,11,3,0.7,log2,86.50330017945676,75.79755892255892,86.70701307283787,75.90260929721262
774,20,2,11,3,0.9,sqrt,87.40018858168324,76.02547915047916,87.67967224607564,76.60742024982471
775,20,2,11,3,0.9,log2,87.38610578824101,75.79739704739706,87.73255880985099,76.59317537980154
776,20,2,12,1,0.7,sqrt,90.57514371749248,75.68408443408443,90.84848932973996,76.34531282868878
777,20,2,12,1,0.7,log2,90.97364925834675,76.251295001295,91.28109412308072,76.93030896146983
778,20,2,12,1,0.9,sqrt,92.19809187780716,76.48115773115774,92.44750118839683,77.24263610353093
779,20,2,12,1,0.9,log2,91.82797497744117,75.3415565915566,92.08330248984767,76.00985141039445
780,20,2,12,3,0.7,sqrt,87.08702132189676,75.28311965811966,87.36526586781767,75.73826210351464
781,20,2,12,3,0.7,log2,86.97324370633979,75.96866096866097,87.2437627538081,76.54935875686891
782,20,2,12,3,0.9,sqrt,88.71009114781356,76.19512432012432,88.93021851756149,76.63224366023152
783,20,2,12,3,0.9,log2,87.82730581662965,75.91151903651904,88.16218574765719,76.46972095604173
784,20,2,13,1,0.7,sqrt,91.8706694649755,75.2840909090909,92.11110354837834,75.79764873860123
785,20,2,13,1,0.7,log2,91.68554511259137,75.79674954674955,91.89145290957698,76.31058018939297
786,20,2,13,1,0.9,sqrt,93.37982987093308,75.56850556850556,93.57776779021414,76.09133879471054
787,20,2,13,1,0.9,log2,93.32281939755248,75.2261396011396,93.51876121796515,75.91036154164436
788,20,2,13,3,0.7,sqrt,87.32917642526183,76.13911551411552,87.61347625063804,76.66684414773471
789,20,2,13,3,0.7,log2,87.61383337895793,75.79755892255892,87.85565229845712,76.30214364413189
790,20,2,13,3,0.9,sqrt,88.32575964960307,75.96801346801347,88.52340074213828,76.36214573107391
