SIM,Es,Mss,Md,Msl,Ms,Mf,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
2019,45,3,7,1,0.9,log2,92.10741165965047,88.73822975517889,92.67977457402779,89.79067419792563
2020,45,3,7,3,0.7,sqrt,90.14533559309677,88.22685788787483,91.01651628406749,89.40339732313369
2021,45,3,7,3,0.7,log2,90.4009257740601,88.73967840069534,91.20833403744572,89.8144490798272
2022,45,3,7,3,0.9,sqrt,90.74253275745812,88.22685788787483,91.50106887865383,89.37076329049967
2023,45,3,7,3,0.9,log2,90.87055564667506,88.397798058815,91.60232363597632,89.5396275051654
2024,45,3,8,1,0.7,sqrt,92.10732054015637,89.08155874257568,92.67990740678401,90.09574459353391
2025,45,3,8,1,0.7,log2,92.10722942066225,88.56873822975517,92.67351304678364,89.67796978304257
2026,45,3,8,1,0.9,sqrt,92.44874528456619,88.56873822975517,92.97353161610982,89.65182210380989
2027,45,3,8,1,0.9,log2,92.53394201155395,88.73967840069534,93.04217005257269,89.75682092030792
2028,45,3,8,3,0.7,sqrt,90.48648697902429,88.22685788787483,91.28685006678558,89.40339732313369
2029,45,3,8,3,0.7,log2,90.14497111512037,88.39634941329855,91.00182265449203,89.57513256463639
2030,45,3,8,3,0.9,sqrt,90.69979771472309,88.397798058815,91.46513574348099,89.5396275051654
2031,45,3,8,3,0.9,log2,90.52913090226524,88.73822975517889,91.31477171639368,89.84784204345273
2032,45,3,9,1,0.7,sqrt,92.06476773640952,88.73678110966246,92.61902449830328,89.8235573453126
2033,45,3,9,1,0.7,log2,92.19269950613234,88.22685788787483,92.74744355837866,89.26786385042658
2034,45,3,9,1,0.9,sqrt,92.576677054289,88.397798058815,93.07864883047256,89.44256857483602
2035,45,3,9,1,0.9,log2,92.66205602026497,88.73822975517889,93.15863586657983,89.75702035177177
2036,45,3,9,3,0.7,sqrt,89.88910757567474,87.71258872953787,90.45315726862955,88.48205897156278
2037,45,3,9,3,0.7,log2,90.18779727734952,88.56728958423872,91.03016214411757,89.7113627466681
2038,45,3,9,3,0.9,sqrt,90.78517668069907,88.56873822975517,91.53033218046306,89.67845559819197
2039,45,3,9,3,0.9,log2,90.91310845042189,88.397798058815,91.64468034281242,89.53987661991833
2040,45,3,10,1,0.7,sqrt,92.10750277914457,88.56728958423872,92.66742909673702,89.6450748678802
2041,45,3,10,1,0.7,log2,92.19260838663823,88.73822975517889,92.7357505639358,89.78629994036972
2042,45,3,10,1,0.9,sqrt,92.57658593479489,88.22540924235838,93.08463367012307,89.3012568140521
2043,45,3,10,1,0.9,log2,92.74734386674686,88.397798058815,93.2380009459449,89.48270877439123
2044,45,3,10,3,0.7,sqrt,90.31582016656644,88.73967840069534,91.13662944987891,89.8146857802237
2045,45,3,10,3,0.7,log2,90.2729940043373,88.90916992611906,91.10816308249031,89.99091832925934
2046,45,3,10,3,0.9,sqrt,90.78499444171086,88.22685788787483,91.52934572589064,89.37076329049967
2047,45,3,10,3,0.9,log2,90.95566125416872,88.73967840069534,91.6812340806772,89.8144490798272
2048,45,3,11,1,0.7,sqrt,92.10741165965047,88.73967840069534,92.65579960438531,89.7836780282857
2049,45,3,11,1,0.7,log2,92.10704718167403,87.89077212806026,92.38697170982084,88.4834919115138
2050,45,3,11,1,0.9,sqrt,92.74725274725274,89.08011009705925,93.23275336660238,90.03586650561793
2051,45,3,11,1,0.9,log2,92.53412425054218,88.22540924235838,93.04170549910552,89.33973135642984
2052,45,3,11,3,0.7,sqrt,90.0597743881326,88.22685788787483,90.93057391332337,89.37076329049967
2053,45,3,11,3,0.7,log2,90.14506223461447,88.56728958423872,91.00152927943243,89.71161186142102
2054,45,3,11,3,0.9,sqrt,90.65715379148216,88.56873822975517,91.42248085549103,89.67845559819197
2055,45,3,11,3,0.9,log2,90.52903978277114,87.88497754599449,91.00517664167957,88.59777656331447
2056,45,3,12,1,0.7,sqrt,92.15005558289138,88.05591771693466,92.7100194491499,89.16614490161002
2057,45,3,12,1,0.7,log2,92.10741165965047,88.90916992611906,92.66728411971631,89.92680381633869
2058,45,3,12,1,0.9,sqrt,92.57658593479489,88.90916992611906,93.07442137732929,89.9290164758028
2059,45,3,12,1,0.9,log2,92.61922985803584,88.22685788787483,93.11584335258291,89.2727851102691
