SIM,Es,Mss,Md,Msl,Ms,Mf,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
1836,40,3,14,3,0.7,sqrt,87.41411987680644,73.02766912936404,87.5913100454921,72.72783160794901
1837,40,3,14,3,0.7,log2,88.2250833743371,72.00927133130523,88.54227474369368,72.39888688844016
1838,40,3,14,3,0.9,sqrt,89.6327884387586,72.69013472403303,89.82267555640688,72.30829202244111
1839,40,3,14,3,0.9,log2,89.41938658356567,74.05475880052151,89.58687905679096,74.19505278896045
1840,40,5,5,1,0.7,sqrt,80.2908534251818,72.8610748949732,79.07866677070061,71.17065147263742
1841,40,5,5,1,0.7,log2,81.015162283819,74.56902795885847,80.23926112642033,73.56301598104946
1842,40,5,5,1,0.9,sqrt,81.61272392615678,73.88671592061422,80.5491805679155,72.62765016525059
1843,40,5,5,1,0.9,log2,81.74092905436187,73.71577574967407,80.87210816368706,72.20808724793521
1844,40,5,5,3,0.7,sqrt,80.11945765677109,71.83688251484861,79.11556160050314,70.37962302521571
1845,40,5,5,3,0.7,log2,80.20419878628833,72.51919455309286,79.2035119990617,70.83620138244945
1846,40,5,5,3,0.9,sqrt,81.10017677181857,73.37244676227728,80.04493587167826,71.72078075794637
1847,40,5,5,3,0.9,log2,80.29012446922896,72.68868607851658,79.26439012363213,70.8928850439148
1848,40,5,6,1,0.7,sqrt,83.57507335119277,74.22569897146168,83.03481232127538,73.43755291090358
1849,40,5,6,1,0.7,log2,83.2765658885062,73.37099811676083,82.72092725706104,72.60463966191611
1850,40,5,6,1,0.9,sqrt,84.21473219980683,73.37244676227728,83.54022267610614,72.27641786734299
1851,40,5,6,1,0.9,log2,84.72709711515682,74.05331015500508,84.09068049293175,72.93328098443187
1852,40,5,6,3,0.7,sqrt,83.23364860678294,72.00782268578878,82.72823652488567,70.80890119950236
1853,40,5,6,3,0.7,log2,83.19100468354199,72.17731421121252,82.69920484835139,71.24361069898826
1854,40,5,6,3,0.9,sqrt,83.02061122956646,74.05475880052151,82.25141373946977,72.6229827345155
1855,40,5,6,3,0.9,log2,82.80720937437354,72.52209184412575,82.16547706044736,71.17599844357689
1856,40,5,7,1,0.7,sqrt,86.26364514424216,73.02766912936406,86.10742945852662,71.81099670882952
1857,40,5,7,1,0.7,log2,86.51887084722907,72.69013472403303,86.24765617319726,71.99305980559818
1858,40,5,7,1,0.9,sqrt,86.47650028247043,73.54338693321745,86.09427651465057,72.50611642609168
1859,40,5,7,1,0.9,log2,87.11634137007272,73.19716065478778,86.83170592617742,72.74405479743018
1860,40,5,7,3,0.7,sqrt,84.30047564375924,73.37534405331016,84.16934102203221,72.77931453143522
1861,40,5,7,3,0.7,log2,84.51405973794033,72.68723743300015,84.39907590017498,72.21420374329645
1862,40,5,7,3,0.9,sqrt,85.75100687040985,72.69013472403303,85.65204711796488,71.78871094959749
1863,40,5,7,3,0.9,log2,86.30537787254205,73.03201506591337,86.03941908116362,72.41755595643788
1864,40,5,8,1,0.7,sqrt,87.79873526142184,73.88526727509779,87.73918848117773,73.60167478944378
1865,40,5,8,1,0.7,log2,88.05459880086745,74.56757931334202,87.88452151431471,73.68233876646875
1866,40,5,8,1,0.9,sqrt,89.164343119567,75.07750253512965,89.05285636555196,74.95189026126947
1867,40,5,8,1,0.9,log2,89.16406976108469,74.56902795885847,88.92949286624724,74.08666841473166
1868,40,5,8,3,0.7,sqrt,86.0487853771436,72.86252354048963,85.96824946699788,72.59763913778934
1869,40,5,8,3,0.7,log2,85.75100687040985,73.71432710415762,85.67826534480908,73.2796429993495
1870,40,5,8,3,0.9,sqrt,87.28709930202466,74.05620744603796,87.13633538796714,73.32231837899188
1871,40,5,8,3,0.9,log2,87.20135585807228,74.73562219324931,87.15990383013003,74.62394700246662
1872,40,5,9,1,0.7,sqrt,88.9510323838682,74.90945965522236,88.80896227691458,74.3052298313129
1873,40,5,9,1,0.7,log2,89.50531226650628,74.05765609155439,89.43306785168922,73.72375066855417
1874,40,5,9,1,0.9,sqrt,90.52922202175934,73.541938287701,90.4439630316587,73.22653773267449
1875,40,5,9,1,0.9,log2,90.10205383339711,75.0789511806461,89.9844292961042,74.89092472658427
1876,40,5,9,3,0.7,sqrt,86.17717274433693,73.37679269882659,86.2397904906351,73.51950688256166
1877,40,5,9,3,0.7,log2,86.77427878920415,73.88526727509779,86.74239610449192,73.15309807474996
1878,40,5,9,3,0.9,sqrt,87.79864414192772,73.71287845864117,87.79611780919097,73.62847622006183
1879,40,5,9,3,0.9,log2,88.43884970750644,73.03056642039694,88.47352053153067,73.12603520854304
1880,40,5,10,1,0.7,sqrt,89.71853188271099,73.88671592061422,89.66783056634681,73.54938859305832
1881,40,5,10,1,0.7,log2,89.7187141216992,73.37099811676083,89.78853765835163,73.00176342340833
