SIM,PCA_comp,Kernel,C,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
257,19,rbf,0.005,59.03373314290769,57.92833191936331,52.909355828397544,52.11509935251926
258,19,rbf,0.001,59.03373314290769,57.92833191936331,52.909355828397544,52.11509935251926
259,19,sigmoid,1.0,60.634319586456186,59.61863208499979,60.40642515487485,59.40030714729809
260,19,sigmoid,0.5,60.36430277675965,60.51912899446531,58.73973007200466,59.14481701444003
261,19,sigmoid,0.1,64.07358349869187,63.488870035955244,63.174897014483896,62.3848179388643
262,19,sigmoid,0.05,63.084313898964886,62.770573263846806,61.47080248136013,60.59833947243393
263,19,sigmoid,0.01,57.777328395748285,58.28263240819294,41.573950181906554,42.812059141999015
264,19,sigmoid,0.005,55.9775533676268,56.937340928372315,37.30758613970977,39.96753375505805
265,19,sigmoid,0.001,55.9775533676268,56.937340928372315,37.30758613970977,39.96753375505805
266,19,linear,1.0,65.46734748044135,64.83981739587121,64.79826536412673,63.93627427030517
267,19,linear,0.5,65.08499639792215,64.7501312972165,64.08773986347447,63.53077340151925
268,19,linear,0.1,64.47805260297518,63.220215731426485,62.808618243551976,61.41925412622486
269,19,linear,0.05,64.16339530592386,63.49008201026138,62.15698344950452,61.33720483456781
270,19,linear,0.01,64.63543180697918,64.03021855936653,63.45905661234011,62.440460756411994
271,19,linear,0.005,63.488884114204836,63.40120389447744,61.63915492970865,61.0672584628434
272,19,linear,0.001,55.3505137700484,54.9452591605058,64.78613658703286,64.05962999529457
273,19,poly,1.0,66.20945134667154,64.66044519856179,64.26929051211366,62.3621058480514
274,19,poly,0.5,65.89484460509853,64.65923322425564,63.86451195583896,62.160852986070566
275,19,poly,0.1,61.98301335928515,61.152991556578996,42.56818801321118,40.78417472498505
276,19,poly,0.05,61.24103588175075,60.61366299034461,40.29191350534519,39.33473859348726
277,19,poly,0.01,51.528848219815224,51.34973538560982,67.32348724993162,67.23295721136914
278,19,poly,0.005,51.46138193399983,51.16995919686502,67.32260686169151,67.19169572996411
279,19,poly,0.001,50.87683421594773,50.90009291803014,67.05870284972761,67.07048360875197
280,18,rbf,1.0,69.06424337407262,67.53322829556015,69.05293726862539,67.3786923389829
281,18,rbf,0.5,68.0976226286321,66.81573950632246,67.66296808411771,66.11290532724435
282,18,rbf,0.1,65.28752164406416,64.11909667515047,65.65091285443877,64.23511694609407
283,18,rbf,0.05,65.08471834279142,64.11909667515049,66.05934989446118,64.87266326235412
284,18,rbf,0.01,60.45105597755336,58.8251929059104,57.398676198725894,55.353386751649495
285,18,rbf,0.005,59.03373314290769,57.92833191936331,52.909355828397544,52.11509935251926
286,18,rbf,0.001,59.03373314290769,57.92833191936331,52.909355828397544,52.11509935251926
287,18,sigmoid,1.0,60.634319586456186,59.61863208499979,60.40642515487485,59.40030714729809
288,18,sigmoid,0.5,60.36430277675965,60.51912899446531,58.73973007200466,59.14481701444003
289,18,sigmoid,0.1,64.07358349869187,63.488870035955244,63.174897014483896,62.3848179388643
290,18,sigmoid,0.05,63.084313898964886,62.770573263846806,61.47080248136013,60.59833947243393
291,18,sigmoid,0.01,57.777328395748285,58.28263240819294,41.573950181906554,42.812059141999015
292,18,sigmoid,0.005,55.9775533676268,56.937340928372315,37.30758613970977,39.96753375505805
293,18,sigmoid,0.001,55.9775533676268,56.937340928372315,37.30758613970977,39.96753375505805
294,18,linear,1.0,65.46734748044135,64.83981739587121,64.79826536412673,63.93627427030517
295,18,linear,0.5,65.08499639792215,64.7501312972165,64.08773986347447,63.53077340151925
296,18,linear,0.1,64.47805260297518,63.220215731426485,62.808618243551976,61.41925412622486
