SIM,PCA_comp,Kernel,C,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
168,22,rbf,1.0,85.59079516974253,79.36139332365747,87.06393682915161,80.94706087505257
169,22,rbf,0.5,84.82797903850535,77.84470246734398,86.34279175861327,79.74591471226502
170,22,rbf,0.1,77.29004329004329,75.96516690856315,80.28951664789228,79.3398237826204
171,22,rbf,0.05,74.99886078833448,73.66473149492018,78.83913713735227,77.92429792429793
172,22,rbf,0.01,64.85759854180907,63.08417997097242,60.296279659319566,59.315094596433916
173,22,rbf,0.005,64.85759854180907,63.08417997097242,60.296279659319566,59.315094596433916
174,22,rbf,0.001,64.85759854180907,63.08417997097242,60.296279659319566,59.315094596433916
175,22,sigmoid,1.0,75.57439052175894,75.22496371552975,78.5097530800415,77.97016583752566
176,22,sigmoid,0.5,73.28275233538392,73.29462989840349,76.90494819369411,76.7853456069481
177,22,sigmoid,0.1,71.56482114376853,70.60957910014514,76.16075854879408,75.53047906622264
178,22,sigmoid,0.05,70.99248120300753,70.99419448476053,75.79451406626137,75.76857430431788
179,22,sigmoid,0.01,62.76236044657097,62.314949201741655,58.853891416439176,58.86636187753991
180,22,sigmoid,0.005,62.76236044657097,62.314949201741655,58.853891416439176,58.86636187753991
181,22,sigmoid,0.001,62.76236044657097,62.314949201741655,58.853891416439176,58.86636187753991
182,22,linear,1.0,83.39667350193668,77.46734397677794,85.09941396983048,79.34429932950596
183,22,linear,0.5,82.82433356117565,77.09724238026125,84.59440817138398,79.20357685711001
184,22,linear,0.1,80.82023239917977,77.86647314949201,83.01837364365525,80.35206530190028
185,22,linear,0.05,79.10594668489406,77.11175616835995,81.82455981905142,80.47369452984252
186,22,linear,0.01,75.38118022328548,74.81132075471699,79.26649559636665,78.86349182581107
187,22,linear,0.005,74.80884028252449,74.4267053701016,78.85167920352698,78.60555531787456
188,22,linear,0.001,72.23786739576215,72.50362844702467,76.53251017557588,76.74723458163392
189,22,poly,1.0,65.36295283663705,62.22060957910014,74.28516322905774,72.13819146764646
190,22,poly,0.5,63.45500113921167,61.835994194484755,73.23729432752066,72.10548753083292
191,22,poly,0.1,60.594668489405336,58.39622641509435,71.7434102134792,70.45719552020515
192,22,poly,0.05,61.45682387787651,58.76632801161102,72.22095745034929,70.48376657575963
193,22,poly,0.01,54.292549555707446,51.153846153846146,35.232198448729704,31.20473597787572
194,22,poly,0.005,54.2036910457963,53.02612481857765,49.11923910521237,50.33026473188745
195,22,poly,0.001,51.14467988152198,50.75471698113208,67.17962810332062,67.0064935064935
196,21,rbf,1.0,85.59079516974253,79.36139332365747,87.06393682915161,80.94706087505257
197,21,rbf,0.5,84.73274094326726,77.84470246734398,86.27036111271472,79.74591471226502
198,21,rbf,0.1,77.29004329004329,75.96516690856315,80.28951664789228,79.3398237826204
199,21,rbf,0.05,74.99886078833448,73.66473149492018,78.83913713735227,77.92429792429793
200,21,rbf,0.01,64.85759854180907,63.08417997097242,60.296279659319566,59.315094596433916
201,21,rbf,0.005,64.85759854180907,63.08417997097242,60.296279659319566,59.315094596433916
202,21,rbf,0.001,64.85759854180907,63.08417997097242,60.296279659319566,59.315094596433916
203,21,sigmoid,1.0,75.57439052175894,75.22496371552975,78.5097530800415,77.97016583752566
204,21,sigmoid,0.5,73.28275233538392,73.29462989840349,76.90494819369411,76.7853456069481
205,21,sigmoid,0.1,71.56482114376853,70.60957910014514,76.16075854879408,75.53047906622264
206,21,sigmoid,0.05,70.99248120300753,70.99419448476053,75.79451406626137,75.76857430431788
207,21,sigmoid,0.01,62.76236044657097,62.314949201741655,58.853891416439176,58.86636187753991
208,21,sigmoid,0.005,62.76236044657097,62.314949201741655,58.853891416439176,58.86636187753991
209,21,sigmoid,0.001,62.76236044657097,62.314949201741655,58.853891416439176,58.86636187753991
210,21,linear,1.0,83.39667350193668,77.46734397677794,85.09941396983048,79.34429932950596
211,21,linear,0.5,82.82433356117565,77.09724238026125,84.59440817138398,79.20357685711001
212,21,linear,0.1,80.82023239917977,77.86647314949201,83.01837364365525,80.35206530190028
213,21,linear,0.05,79.10594668489406,77.11175616835995,81.82455981905142,80.47369452984252
214,21,linear,0.01,75.38118022328548,74.81132075471699,79.26649559636665,78.86349182581107
215,21,linear,0.005,74.80884028252449,74.4267053701016,78.85167920352698,78.60555531787456
216,21,linear,0.001,72.23786739576215,72.50362844702467,76.53251017557588,76.74723458163392
217,21,poly,1.0,65.36295283663705,62.22060957910014,74.28516322905774,72.13819146764646
218,21,poly,0.5,63.45500113921167,61.835994194484755,73.23729432752066,72.10548753083292
219,21,poly,0.1,60.594668489405336,58.39622641509435,71.7434102134792,70.45719552020515
220,21,poly,0.05,61.45682387787651,58.76632801161102,72.22095745034929,70.48376657575963
221,21,poly,0.01,54.292549555707446,51.153846153846146,35.232198448729704,31.20473597787572
222,21,poly,0.005,54.2036910457963,53.02612481857765,49.11923910521237,50.33026473188745
223,21,poly,0.001,51.14467988152198,50.75471698113208,67.17962810332062,67.0064935064935
224,20,rbf,1.0,85.59079516974253,79.36139332365747,87.06393682915161,80.94706087505257
225,20,rbf,0.5,84.73274094326726,77.84470246734398,86.27036111271472,79.74591471226502
226,20,rbf,0.1,77.29004329004329,75.96516690856315,80.28951664789228,79.3398237826204
227,20,rbf,0.05,74.99886078833448,73.66473149492018,78.83913713735227,77.92429792429793
228,20,rbf,0.01,64.85759854180907,63.08417997097242,60.296279659319566,59.315094596433916
229,20,rbf,0.005,64.85759854180907,63.08417997097242,60.296279659319566,59.315094596433916
230,20,rbf,0.001,64.85759854180907,63.08417997097242,60.296279659319566,59.315094596433916
231,20,sigmoid,1.0,75.57439052175894,75.22496371552975,78.5097530800415,77.97016583752566
232,20,sigmoid,0.5,73.28275233538392,73.29462989840349,76.90494819369411,76.7853456069481
233,20,sigmoid,0.1,71.56482114376853,70.60957910014514,76.16075854879408,75.53047906622264
234,20,sigmoid,0.05,70.99248120300753,70.99419448476053,75.79451406626137,75.76857430431788
235,20,sigmoid,0.01,62.76236044657097,62.314949201741655,58.853891416439176,58.86636187753991
236,20,sigmoid,0.005,62.76236044657097,62.314949201741655,58.853891416439176,58.86636187753991
237,20,sigmoid,0.001,62.76236044657097,62.314949201741655,58.853891416439176,58.86636187753991
238,20,linear,1.0,83.49236728184097,77.46734397677794,85.19606020134871,79.34429932950596
239,20,linear,0.5,82.92002734107996,77.09724238026125,84.69105440290218,79.20357685711001
240,20,linear,0.1,80.82023239917977,77.86647314949201,83.01837364365525,80.35206530190028
241,20,linear,0.05,79.10594668489406,77.11175616835995,81.82455981905142,80.47369452984252
242,20,linear,0.01,75.38118022328548,74.81132075471699,79.26649559636665,78.86349182581107
243,20,linear,0.005,74.80884028252449,74.4267053701016,78.85167920352698,78.60555531787456
244,20,linear,0.001,72.23786739576215,72.50362844702467,76.53251017557588,76.74723458163392
245,20,poly,1.0,65.36295283663705,62.22060957910014,74.28516322905774,72.13819146764646
246,20,poly,0.5,63.45500113921167,61.835994194484755,73.23729432752066,72.10548753083292
247,20,poly,0.1,60.594668489405336,58.39622641509435,71.7434102134792,70.45719552020515
248,20,poly,0.05,61.45682387787651,58.76632801161102,72.22095745034929,70.48376657575963
249,20,poly,0.01,54.292549555707446,51.153846153846146,35.232198448729704,31.20473597787572
250,20,poly,0.005,54.2036910457963,53.02612481857765,49.11923910521237,50.33026473188745
251,20,poly,0.001,51.23991797676008,50.75471698113208,67.22319204896941,67.0064935064935
252,19,rbf,1.0,85.59079516974253,79.36139332365747,87.06393682915161,80.94706087505257
253,19,rbf,0.5,84.73274094326726,77.84470246734398,86.27036111271472,79.74591471226502
254,19,rbf,0.1,77.29004329004329,75.96516690856315,80.28951664789228,79.3398237826204
255,19,rbf,0.05,74.99886078833448,73.66473149492018,78.83913713735227,77.92429792429793
256,19,rbf,0.01,64.85759854180907,63.08417997097242,60.296279659319566,59.315094596433916
257,19,rbf,0.005,64.85759854180907,63.08417997097242,60.296279659319566,59.315094596433916
258,19,rbf,0.001,64.85759854180907,63.08417997097242,60.296279659319566,59.315094596433916
259,19,sigmoid,1.0,75.57439052175894,75.22496371552975,78.5097530800415,77.97016583752566
260,19,sigmoid,0.5,73.28275233538392,73.29462989840349,76.90494819369411,76.7853456069481
261,19,sigmoid,0.1,71.56482114376853,70.60957910014514,76.16075854879408,75.53047906622264
262,19,sigmoid,0.05,70.99248120300753,70.99419448476053,75.79451406626137,75.76857430431788
263,19,sigmoid,0.01,62.76236044657097,62.314949201741655,58.853891416439176,58.86636187753991
264,19,sigmoid,0.005,62.76236044657097,62.314949201741655,58.853891416439176,58.86636187753991
265,19,sigmoid,0.001,62.76236044657097,62.314949201741655,58.853891416439176,58.86636187753991
266,19,linear,1.0,83.30143540669856,77.85195936139331,85.02065731950165,79.82481881002543
267,19,linear,0.5,82.72909546593755,77.09724238026125,84.52570769864309,79.20357685711001
268,19,linear,0.1,80.72499430394167,77.86647314949201,82.94546686560324,80.35206530190028
269,19,linear,0.05,79.10594668489406,77.11175616835995,81.82455981905142,80.47369452984252
270,19,linear,0.01,75.38118022328548,74.81132075471699,79.26649559636665,78.86349182581107
271,19,linear,0.005,74.80884028252449,74.4267053701016,78.85167920352698,78.60555531787456
272,19,linear,0.001,72.23786739576215,72.50362844702467,76.53251017557588,76.74723458163392
273,19,poly,1.0,65.36295283663705,62.22060957910014,74.28516322905774,72.13819146764646
274,19,poly,0.5,63.45500113921167,61.835994194484755,73.23729432752066,72.10548753083292
275,19,poly,0.1,60.594668489405336,58.39622641509435,71.7434102134792,70.45719552020515
276,19,poly,0.05,61.45682387787651,58.76632801161102,72.22095745034929,70.48376657575963
277,19,poly,0.01,54.292549555707446,51.153846153846146,35.232198448729704,31.20473597787572
278,19,poly,0.005,54.2036910457963,53.02612481857765,49.11923910521237,50.33026473188745
279,19,poly,0.001,51.23991797676008,50.75471698113208,67.22319204896941,67.0064935064935
280,18,rbf,1.0,85.59079516974253,79.36139332365747,87.06393682915161,80.94706087505257
281,18,rbf,0.5,84.73274094326726,77.84470246734398,86.27036111271472,79.74591471226502
282,18,rbf,0.1,77.29004329004329,75.96516690856315,80.28951664789228,79.3398237826204
283,18,rbf,0.05,74.99886078833448,73.66473149492018,78.83913713735227,77.92429792429793
284,18,rbf,0.01,64.85759854180907,63.08417997097242,60.296279659319566,59.315094596433916
285,18,rbf,0.005,64.85759854180907,63.08417997097242,60.296279659319566,59.315094596433916
286,18,rbf,0.001,64.85759854180907,63.08417997097242,60.296279659319566,59.315094596433916
287,18,sigmoid,1.0,75.19161540214172,74.84760522496371,78.13413587921558,77.49878536614519
288,18,sigmoid,0.5,73.28275233538392,73.29462989840349,76.90494819369411,76.7853456069481
289,18,sigmoid,0.1,71.4691273638642,70.60957910014514,76.10038072052852,75.53047906622264
290,18,sigmoid,0.05,70.99248120300753,70.99419448476053,75.79451406626137,75.76857430431788
291,18,sigmoid,0.01,62.76236044657097,62.314949201741655,58.853891416439176,58.86636187753991
292,18,sigmoid,0.005,62.76236044657097,62.314949201741655,58.853891416439176,58.86636187753991
293,18,sigmoid,0.001,62.76236044657097,62.314949201741655,58.853891416439176,58.86636187753991
294,18,linear,1.0,83.20619731146046,77.85195936139331,84.92453683875874,79.82481881002543
295,18,linear,0.5,82.15493278651171,77.09724238026125,83.95759496031758,79.20357685711001
296,18,linear,0.1,80.82068808384598,77.48911465892598,83.01455090266697,80.09604891685163
297,18,linear,0.05,79.01070858965596,77.11175616835995,81.76070411976568,80.47369452984252
298,18,linear,0.01,75.38118022328548,74.81132075471699,79.26649559636665,78.86349182581107
299,18,linear,0.005,74.80884028252449,74.04934687953556,78.85167920352698,78.37245508477434
300,18,linear,0.001,72.33310549100024,72.50362844702467,76.59195493621587,76.74723458163392
301,18,poly,1.0,65.36295283663705,62.22060957910014,74.28516322905774,72.13819146764646
302,18,poly,0.5,63.45500113921167,61.835994194484755,73.23729432752066,72.10548753083292
303,18,poly,0.1,60.594668489405336,58.39622641509435,71.7434102134792,70.45719552020515
304,18,poly,0.05,61.552061973114604,58.76632801161102,72.26905639675333,70.48376657575963
305,18,poly,0.01,54.10207336523125,51.153846153846146,35.13823871718608,31.20473597787572
306,18,poly,0.005,54.2036910457963,53.02612481857765,49.11923910521237,50.33026473188745
307,18,poly,0.001,51.33515607199818,50.75471698113208,67.26703796190397,67.0064935064935
308,17,rbf,1.0,85.39940760993392,79.36139332365747,86.87089232576227,80.94706087505257
309,17,rbf,0.5,84.73274094326726,78.22206095791002,86.27036111271472,80.02840058797122
310,17,rbf,0.1,77.29004329004329,75.96516690856315,80.28951664789228,79.3398237826204
311,17,rbf,0.05,74.99886078833448,73.28737300435414,78.83913713735227,77.69119769119769
