SIM,Es,Mss,Md,Msl,Ms,Mf,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
970,25,2,6,1,0.9,sqrt,96.29520704812091,94.2236543740303,96.41266993795227,94.48469483610774
971,25,2,6,1,0.9,log2,96.061875203348,94.0487272603277,96.20166984287991,94.33103442804573
972,25,2,6,3,0.7,sqrt,95.39077900619453,93.87345915809932,95.57010051440578,94.15913570875367
973,25,2,6,3,0.7,log2,95.49293678083923,93.99058871668969,95.65348011426902,94.25466087727654
974,25,2,6,3,0.9,sqrt,95.84304619002963,94.04838627180196,95.98644628777171,94.33296349904262
975,25,2,6,3,0.9,log2,95.52210193236405,93.69836155013385,95.6889516532101,93.98840318641982
976,25,2,7,1,0.7,sqrt,96.87862703693544,94.80725623582768,96.9642109566842,95.01665671647348
977,25,2,7,1,0.7,log2,96.95154523203466,94.39858148773294,97.03483075360589,94.6258418280496
978,25,2,7,1,0.9,sqrt,97.27243632682831,94.34044294409493,97.34126899010762,94.58984830221414
979,25,2,7,1,0.9,log2,97.08280436275793,94.28145192914258,97.15924773903497,94.5357453649534
980,25,2,7,3,0.7,sqrt,96.29516451782338,93.99007723390108,96.40750986817133,94.25045512836506
981,25,2,7,3,0.7,log2,96.2223207507448,93.99007723390108,96.3315564139949,94.24000814430353
982,25,2,7,3,0.9,sqrt,96.2368023170506,93.93193869026307,96.35407984380268,94.20153356814535
983,25,2,7,3,0.9,log2,96.33896009169533,93.81497962593558,96.44649498997968,94.07722390280746
984,25,2,8,1,0.7,sqrt,97.54958501062194,94.10703629822855,97.60350231870959,94.3431541893123
985,25,2,8,1,0.7,log2,97.7683608610684,94.10669530970281,97.81153546158428,94.33007988041973
986,25,2,8,1,0.9,sqrt,98.1913459350605,94.33976096704345,98.22110829510443,94.53771542171148
987,25,2,8,1,0.9,log2,97.94335177021732,93.7568410822976,97.98236065584175,93.9967531460144
988,25,2,8,3,0.7,sqrt,96.65984055391459,93.87311816957359,96.74589053034103,94.11511960632872
989,25,2,8,3,0.7,log2,96.48475395159628,93.9899067396382,96.58395792048273,94.23401931232765
990,25,2,8,3,0.9,sqrt,96.73280127931135,94.04787478901335,96.81629449642098,94.28037336108352
991,25,2,8,3,0.9,log2,96.76189200281551,93.52360493069408,96.84203193821797,93.7902222856023
992,25,2,9,1,0.7,sqrt,98.13302626458524,94.28213390619405,98.16566656804045,94.50127070965738
993,25,2,9,1,0.7,log2,98.27892645022999,94.04889775459056,98.30509553537652,94.24606580971427
994,25,2,9,1,0.9,sqrt,98.78934318335023,94.63181763933643,98.80247940525659,94.79950483722266
995,25,2,9,1,0.9,log2,98.49769166810208,94.45689052563381,98.51890101126001,94.66041679954961
996,25,2,9,3,0.7,sqrt,96.73278001416259,94.10652481543995,96.81755246749219,94.34431542169798
997,25,2,9,3,0.7,log2,96.68895254256752,94.22331338550457,96.77504984753466,94.44748872033364
998,25,2,9,3,0.9,sqrt,97.44744850112598,94.28145192914258,97.49852499240397,94.50484950585792
999,25,2,9,3,0.9,log2,97.15577572072907,94.22297239697883,97.22033427542613,94.46011510521399
1000,25,2,10,1,0.7,sqrt,98.3663900070813,94.3987519819958,98.38654263216888,94.57632323668317
1001,25,2,10,1,0.7,log2,98.6289614313997,94.16500434760371,98.64662307826579,94.36724970995517
1002,25,2,10,1,0.9,sqrt,98.84773728184616,94.51571104632329,98.86005358204591,94.70357434755758
1003,25,2,10,1,0.9,log2,98.70185836135018,93.99024772816395,98.71571462207535,94.19616261569196
1004,25,2,10,3,0.7,sqrt,96.84945125283623,94.04821577753908,96.93091776314337,94.2935089954317
1005,25,2,10,3,0.7,log2,96.74735727363782,93.87328866383646,96.83273200241625,94.11100147268078
1006,25,2,10,3,0.9,sqrt,97.25783780220436,94.10669530970284,97.31704950989561,94.33823856108759
1007,25,2,10,3,0.9,log2,97.18493023967947,94.22314289124172,97.2458967301819,94.44057969179764
1008,25,2,11,1,0.7,sqrt,98.57059923062693,94.22348387976743,98.58718443219783,94.41734465326532
