SIM,Es,Mss,Md,Msl,Ms,Mf,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
1361,30,5,5,1,0.7,log2,81.99211334538239,75.6312366177837,82.60797556462045,76.28006774085623
1362,30,5,5,1,0.9,sqrt,82.32979866280759,76.53496545873227,82.7528431398729,76.95461182080432
1363,30,5,5,1,0.9,log2,82.59925936224263,75.36743021047954,83.3089126421531,75.85325297350614
1364,30,5,5,3,0.7,sqrt,81.07023419825332,76.80483173756717,81.8800959873429,77.4334112655594
1365,30,5,5,3,0.7,log2,80.84559093034717,75.0066658586838,81.4398429743257,75.46657947036438
1366,30,5,5,3,0.9,sqrt,81.38534649460952,75.3637942875611,81.90459336100263,75.56472938009614
1367,30,5,5,3,0.9,log2,81.72217236890332,76.71393366460633,82.27663533886786,76.97441602223203
1368,30,5,6,1,0.7,sqrt,85.13944464807068,77.61443057407182,85.91192866045428,78.41794401154377
1369,30,5,6,1,0.7,log2,84.57729300691345,77.61483456550722,85.35281955484074,78.56624119860685
1370,30,5,6,1,0.9,sqrt,85.38704010313317,77.8822768957298,86.1460356403519,78.91447751333584
1371,30,5,6,1,0.9,log2,85.58951479379685,78.3319193633095,86.3790499564688,79.00820584644114
1372,30,5,6,3,0.7,sqrt,83.61102614982116,76.80200379751949,84.42668535141917,77.75954181789653
1373,30,5,6,3,0.7,log2,83.76812729869441,75.63446854926677,84.56686876529318,76.85855578503347
1374,30,5,6,3,0.9,sqrt,83.65581830361093,77.43263442815011,84.56280972133271,78.32116128399407
1375,30,5,6,3,0.9,log2,84.26276209855791,76.62545954025775,85.05719080825213,77.58289136414072
1376,30,5,7,1,0.7,sqrt,86.98300072041556,78.06084111016848,87.68168318394429,78.68624370798284
1377,30,5,7,1,0.7,log2,86.75805411963952,78.51169555205428,87.53052585587928,79.32918126028113
1378,30,5,7,1,0.9,sqrt,87.76997257365302,79.05021613541794,88.46950717694327,79.72865784588285
1379,30,5,7,1,0.9,log2,86.91538276816522,79.49985860299762,87.70958597852427,80.5937601283097
1380,30,5,7,3,0.7,sqrt,84.80231544090697,78.1521431745647,85.62250835268856,78.89819812559305
1381,30,5,7,3,0.7,log2,85.45415250060036,78.51250353492507,86.23560172031762,79.45030413780412
1382,30,5,7,3,0.9,sqrt,86.06134907293892,77.61443057407182,86.75237334216148,78.4821268706828
1383,30,5,7,3,0.9,log2,86.55593331732409,78.7811578394538,87.28387627541139,79.69849941505925
1384,30,5,8,1,0.7,sqrt,88.01701191845402,79.3204864056882,88.7445638513728,80.19109892190515
1385,30,5,8,1,0.7,log2,88.08460459296519,79.04900416111178,88.72793603090501,79.92833508408836
1386,30,5,8,1,0.9,sqrt,89.32086298201489,79.85941098048721,89.94425316163408,80.86256145578893
1387,30,5,8,1,0.9,log2,88.73669443005016,80.21815537510605,89.37080450916511,81.18147490537223
1388,30,5,8,3,0.7,sqrt,86.33083505011312,77.8822768957298,87.07928261579335,78.82672968947702
1389,30,5,8,3,0.7,log2,86.57807661682739,78.4216054619642,87.26138638984237,79.27402380309715
1390,30,5,8,3,0.9,sqrt,87.61241642547489,78.15214317456471,88.29514407677468,78.96802413858866
1391,30,5,8,3,0.9,log2,87.3652506919781,78.4216054619642,88.00454327293859,79.12247329253435
1392,30,5,9,1,0.7,sqrt,89.5007393738704,79.32371833717126,90.10625255698466,80.31306273323044
1393,30,5,9,1,0.7,log2,88.89409891179334,78.96174201106938,89.53484184671127,79.71691270720544
1394,30,5,9,1,0.9,sqrt,89.83822246938236,79.32210237142972,90.44791889517563,80.47844541998096
1395,30,5,9,1,0.9,log2,89.90589097711101,79.86021896335798,90.46988415802622,80.67386185406008
1396,30,5,9,3,0.7,sqrt,87.29801190581516,78.96133801963398,87.9216755805958,79.653229603756
1397,30,5,9,3,0.7,log2,87.6573096902213,77.97196299438453,88.23237918224504,78.74064906128787
1398,30,5,9,3,0.9,sqrt,88.62428432401008,78.24304124752555,89.26930683762649,79.38123194483272
1399,30,5,9,3,0.9,log2,88.10715233629503,79.05183210115946,88.81728794670506,79.85982292234078
1400,30,5,10,1,0.7,sqrt,90.42274490969528,79.50066658586839,90.9324886646193,80.29755605605489
1401,30,5,10,1,0.7,log2,89.99545000695137,80.04039914353817,90.52930109264942,80.94266197551472
1402,30,5,10,1,0.9,sqrt,91.1420229774649,80.03999515210279,91.61112858328416,80.91200924075655
1403,30,5,10,1,0.9,log2,90.91722804312383,79.23201228133964,91.44172212576598,80.30219757118434
1404,30,5,10,3,0.7,sqrt,87.47748385384412,78.06124510160384,88.08751659654283,78.87970020096364
1405,30,5,10,3,0.7,log2,87.52262989598212,79.14111420837878,88.05842394093206,79.85363471163171
1406,30,5,10,3,0.9,sqrt,88.894048356315,79.32129438855895,89.47668500867533,80.242511717875
1407,30,5,10,3,0.9,log2,88.66884897814741,79.05021613541793,89.2641245777598,79.94442497068361
1408,30,5,11,1,0.7,sqrt,90.84978703504758,78.60299761645054,91.27861197216538,79.48682034954967
1409,30,5,11,1,0.7,log2,91.0073431832257,79.04981214398255,91.4383326460486,79.72456290039747
1410,30,5,11,1,0.9,sqrt,92.22120549538049,79.59116066739385,92.59772473942395,80.19898642475063
1411,30,5,11,1,0.9,log2,91.74891621693355,80.48963761968245,92.1562681969881,81.2163105676328
1412,30,5,11,3,0.7,sqrt,88.19691358804869,77.43303841958551,88.71237237232558,77.94613816904871
1413,30,5,11,3,0.7,log2,88.62398099114014,78.96093402819861,89.09683852630256,79.55715870259274
1414,30,5,11,3,0.9,sqrt,89.29869440477243,78.51129156061891,89.80909819440961,79.10661542288716
1415,30,5,11,3,0.9,log2,89.56843315933823,79.3204864056882,90.08528799072941,79.79184209718902
1416,30,5,12,1,0.7,sqrt,91.56903982507805,78.33070738900335,91.94260220029985,79.0635199938846
1417,30,5,12,1,0.7,log2,91.52427294902743,79.40976851290753,91.89946085897726,80.26074936664598
1418,30,5,12,1,0.9,sqrt,92.40105660949685,79.67923080030704,92.76431314719143,80.46470789667242
1419,30,5,12,1,0.9,log2,93.05324755753844,80.1272573021452,93.35506984174489,80.83936911891044
1420,30,5,12,3,0.7,sqrt,88.62408210209679,77.61200662545956,89.08070446102062,78.39788455746952
1421,30,5,12,3,0.7,log2,89.02882926151086,78.15375914030624,89.48122440003058,78.7184361324634
1422,30,5,12,3,0.9,sqrt,89.95050618672667,80.30784147376076,90.37112817353581,80.87958295683663
1423,30,5,12,3,0.9,log2,89.83829830259981,79.23039631559811,90.2445239324926,79.81732789995795
1424,30,5,13,1,0.7,sqrt,92.17638806385156,78.51088756918354,92.51544409483961,79.03330772233207
1425,30,5,13,1,0.7,log2,92.28854539250008,80.03959116066738,92.57952893800223,80.42391581890797
1426,30,5,13,1,0.9,sqrt,93.3003121800786,79.76851290752636,93.57210233594117,80.4546567747656
1427,30,5,13,1,0.9,log2,93.32278409019096,79.67801882600088,93.58161475160924,80.34464442822035
1428,30,5,13,3,0.7,sqrt,88.78136019514415,78.41958550478732,89.19092631654647,79.05141859672422
