SIM,Es,Mss,Md,Msl,Ms,Mf,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
1274,30,2,14,1,0.9,sqrt,93.64508294570453,81.18758117772246,93.93128767065761,81.95696955029732
1275,30,2,14,1,0.9,log2,93.5749961286124,80.29137912148097,93.85325314104675,81.11144466960324
1276,30,2,14,3,0.7,sqrt,87.65401752023413,80.51593821886296,88.40390974919654,81.63655325006471
1277,30,2,14,3,0.7,log2,87.30404408089339,80.57196062782654,88.05274938321668,81.87984351128868
1278,30,2,14,3,0.9,sqrt,88.19995177917212,80.40404988811167,88.8808771997937,81.50136789427822
1279,30,2,14,3,0.9,log2,88.92785105644776,80.62813952396601,89.50998552687001,81.52805563005533
1280,30,3,5,1,0.7,sqrt,79.451243058455,76.59530851446723,80.6095946609183,77.71491120051441
1281,30,3,5,1,0.7,log2,79.35336065846911,76.25823513763046,80.59750126492415,77.62195158185446
1282,30,3,5,1,0.9,sqrt,79.49339707891554,76.42630236452122,80.63016617317325,77.68692043212818
1283,30,3,5,1,0.9,log2,79.46541527737757,76.76274979265449,80.6982787319698,77.99976657849064
1284,30,3,5,3,0.7,sqrt,78.44341795500564,76.20299516454627,79.6224420546094,77.48023967651577
1285,30,3,5,3,0.7,log2,78.69546979043541,76.65054848755145,79.776547141084,77.81282940299687
1286,30,3,5,3,0.9,sqrt,78.69535217866013,76.25886108633398,79.79604055564172,77.35393269795867
1287,30,3,5,3,0.9,log2,78.54145717069191,76.37059292990939,79.57824773995347,77.42217379391205
1288,30,3,6,1,0.7,sqrt,81.91483731351182,78.05016978858582,83.33884744992169,79.65606019629345
1289,30,3,6,1,0.7,log2,81.6209058850972,77.37883980407804,83.0781109250762,79.16285214102297
1290,30,3,6,1,0.9,sqrt,82.0688597342366,77.15443719387196,83.4792460239524,78.94588607493776
1291,30,3,6,1,0.9,log2,81.41091006031523,77.09778883620487,82.64044031436674,78.39980051573572
1292,30,3,6,3,0.7,sqrt,80.9350920214132,77.65863887454422,82.43276511810534,79.42882501218749
1293,30,3,6,3,0.7,log2,81.07507943695322,77.43470572586575,82.53240027810627,79.2029036982988
1294,30,3,6,3,0.9,sqrt,81.0051102316364,77.0422358887689,82.3686665332284,78.54366182057022
1295,30,3,6,3,0.9,log2,80.96303461902605,77.26632552462324,82.42037681336389,78.89952611498894
1296,30,3,7,1,0.7,sqrt,83.87453371831587,78.89034943586373,85.20821080105519,80.62765968422664
1297,30,3,7,1,0.7,log2,84.04245393048753,79.05872963710623,85.33603357322355,80.52097023082511
1298,30,3,7,1,0.9,sqrt,84.21047215247191,78.7786175922883,85.52798400356482,80.5087710730748
1299,30,3,7,1,0.9,log2,84.07049453791315,78.16315352956823,85.37056452474579,79.82835204071209
1300,30,3,7,3,0.7,sqrt,82.55900680776159,78.4437350359138,83.98381691911226,80.22810747662369
